Despacho,OV,NombreProducto,FechaCorte,Parte,Descripción,Despacho Cantidad en Unidades,Despacho Unidad de Medida Unidades,Proyecto,Precio Unitario,V. VTA,Guia de Remisión,Fecha Despacho,Comentario por Linea,Tipo Embarque,NombreArchivo,Cuentas,Paquetes,Courier,OT
95804,373087,RECIBO ENSOBRADO A5 MOVIL,11/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"7,476.00",UND,C000000048,0.0175,130.83,005-0748256,16/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - NR - MOVIL
 Comentarios - 1 : NR_C1211_MGM_LIMA_AFP_RESTANTES_TOTAL_735.afp - 735
  2 : NR_C1211_MGM_PROV_AFP_RESTANTES_TOTAL_933.afp - 933
 PAQ - 3
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197756
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGM_LIMA_AFP_RESTANTES_TOTAL_735.afp - 735 / 2 : NR_C1211_MGM_PROV_AFP_RESTANTES_TOTAL_933.afp - 933,1668,3,URBANO EXPRESS PERU SA,239663
95804,373087,RECIBO ENSOBRADO A5 MOVIL,11/12/2019,120404410000002,SERV. TRANSPROMO,"1,668.00",UND,C000000048,0.0204,34.0272,005-0748256,16/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - NR - MOVIL
 Comentarios - 1 : NR_C1211_MGM_LIMA_AFP_RESTANTES_TOTAL_735.afp - 735
  2 : NR_C1211_MGM_PROV_AFP_RESTANTES_TOTAL_933.afp - 933
 PAQ - 3
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197756
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGM_LIMA_AFP_RESTANTES_TOTAL_735.afp - 735 / 2 : NR_C1211_MGM_PROV_AFP_RESTANTES_TOTAL_933.afp - 933,1668,3,URBANO EXPRESS PERU SA,239663
95848,373088,RECIBO ENSOBRADO A5 FIJA,12/12/2019,60404430000018,RECIBO ENSOBRADO A5 FIJA,136,UND,C000000048,0,0,005-0748299,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78
  2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197821
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78 / 2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58,136,2,COURIER S.MARTIN DE PORRES S.A,239666
95848,373088,RECIBO ENSOBRADO A5 FIJA,12/12/2019,120404401000005,PREFORMA CLARO A5 CUADERNILLO 2013 F CONTINUO,274,UND,C000000048,0.02052,5.62248,005-0748299,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78
  2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197821
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78 / 2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58,136,2,COURIER S.MARTIN DE PORRES S.A,239666
95848,373088,RECIBO ENSOBRADO A5 FIJA,12/12/2019,120404403000005,SOBRE CLARO JUNIO 2013 - 23 X 15.5 CM,136,UND,C000000048,0.08265,11.2404,005-0748299,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78
  2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197821
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78 / 2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58,136,2,COURIER S.MARTIN DE PORRES S.A,239666
95848,373088,RECIBO ENSOBRADO A5 FIJA,12/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,548,UND,C000000048,0.0175,9.59,005-0748299,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78
  2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197821
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78 / 2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58,136,2,COURIER S.MARTIN DE PORRES S.A,239666
95848,373088,RECIBO ENSOBRADO A5 FIJA,12/12/2019,120404410000002,SERV. TRANSPROMO,136,UND,C000000048,0.0204,2.7744,005-0748299,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78
  2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197821
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_RESTANTES_TOTAL_78.afp - 78 / 2 : NR_C1212_MGF_PROV_AFP_RESTANTES_TOTAL_58.afp - 58,136,2,COURIER S.MARTIN DE PORRES S.A,239666
95849,373089,RECIBO ENSOBRADO A5 MOVIL,12/12/2019,60404430000003,RECIBO ENSOBRADO A5 MOVIL,"1,312.00",UND,C000000048,0,0,005-0748300,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770
  2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197822
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770 / 2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542,1312,2,COURIER S.MARTIN DE PORRES S.A,239663
95849,373089,RECIBO ENSOBRADO A5 MOVIL,12/12/2019,120404401000005,PREFORMA CLARO A5 CUADERNILLO 2013 F CONTINUO,"3,156.00",UND,C000000048,0.02052,64.76112,005-0748300,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770
  2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197822
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770 / 2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542,1312,2,COURIER S.MARTIN DE PORRES S.A,239663
95849,373089,RECIBO ENSOBRADO A5 MOVIL,12/12/2019,120404403000005,SOBRE CLARO JUNIO 2013 - 23 X 15.5 CM,"1,312.00",UND,C000000048,0.08265,108.4368,005-0748300,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770
  2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197822
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770 / 2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542,1312,2,COURIER S.MARTIN DE PORRES S.A,239663
95849,373089,RECIBO ENSOBRADO A5 MOVIL,12/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"6,312.00",UND,C000000048,0.0175,110.46,005-0748300,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770
  2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197822
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770 / 2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542,1312,2,COURIER S.MARTIN DE PORRES S.A,239663
95849,373089,RECIBO ENSOBRADO A5 MOVIL,12/12/2019,120404410000002,SERV. TRANSPROMO,"1,312.00",UND,C000000048,0.0204,26.7648,005-0748300,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - AUTOS - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770
  2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197822
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_RESTANTES_TOTAL_770.afp - 770 / 2 : NR_C1212_MGM_PROV_AFP_RESTANTES_TOTAL_542.afp - 542,1312,2,COURIER S.MARTIN DE PORRES S.A,239663
95862,373102,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,12/12/2019,60404430000043,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,"2,083.00",UND,C000000048,0,0,005-0748312,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - NR - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1159.afp - 1159
  2 : NR_C1212_MGF_PROV_AFP_AUTOSOBRE_TOTAL_924.afp - 924
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197823
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1159.afp - 1159 / 2 : NR_C1212_MGF_PROV_AFP_AUTOSOBRE_TOTAL_924.afp - 924,2083,2,COURIER S.MARTIN DE PORRES S.A,239672
95862,373102,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,12/12/2019,120404401000005,PREFORMA CLARO A5 CUADERNILLO 2013 F CONTINUO,"2,083.00",UND,C000000048,0.02052,42.74316,005-0748312,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - NR - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1159.afp - 1159
  2 : NR_C1212_MGF_PROV_AFP_AUTOSOBRE_TOTAL_924.afp - 924
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197823
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1159.afp - 1159 / 2 : NR_C1212_MGF_PROV_AFP_AUTOSOBRE_TOTAL_924.afp - 924,2083,2,COURIER S.MARTIN DE PORRES S.A,239672
95862,373102,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,12/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"4,166.00",UND,C000000048,0.0175,72.905,005-0748312,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - NR - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1159.afp - 1159
  2 : NR_C1212_MGF_PROV_AFP_AUTOSOBRE_TOTAL_924.afp - 924
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197823
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1159.afp - 1159 / 2 : NR_C1212_MGF_PROV_AFP_AUTOSOBRE_TOTAL_924.afp - 924,2083,2,COURIER S.MARTIN DE PORRES S.A,239672
95862,373102,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,12/12/2019,120404407000001,SERV. AUTOENSOBRADO,"2,083.00",UND,C000000048,0.04875,101.54625,005-0748312,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - NR - MGF
 Comentarios - 1 : NR_C1212_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1159.afp - 1159
  2 : NR_C1212_MGF_PROV_AFP_AUTOSOBRE_TOTAL_924.afp - 924
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197823
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_1159.afp - 1159 / 2 : NR_C1212_MGF_PROV_AFP_AUTOSOBRE_TOTAL_924.afp - 924,2083,2,COURIER S.MARTIN DE PORRES S.A,239672
95863,373105,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,12/12/2019,60404430000029,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,"8,182.00",UND,C000000048,0,0,005-0748313,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - NR - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_4620.afp - 4620
  2 : NR_C1212_MGM_PROV_AFP_AUTOSOBRE_TOTAL_3562.afp - 3562
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197824
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_4620.afp - 4620 / 2 : NR_C1212_MGM_PROV_AFP_AUTOSOBRE_TOTAL_3562.afp - 3562,8182,2,COURIER S.MARTIN DE PORRES S.A,239669
95863,373105,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,12/12/2019,120404401000005,PREFORMA CLARO A5 CUADERNILLO 2013 F CONTINUO,"8,182.00",UND,C000000048,0.02052,167.89464,005-0748313,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - NR - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_4620.afp - 4620
  2 : NR_C1212_MGM_PROV_AFP_AUTOSOBRE_TOTAL_3562.afp - 3562
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197824
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_4620.afp - 4620 / 2 : NR_C1212_MGM_PROV_AFP_AUTOSOBRE_TOTAL_3562.afp - 3562,8182,2,COURIER S.MARTIN DE PORRES S.A,239669
95863,373105,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,12/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"16,364.00",UND,C000000048,0.0175,286.37,005-0748313,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - NR - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_4620.afp - 4620
  2 : NR_C1212_MGM_PROV_AFP_AUTOSOBRE_TOTAL_3562.afp - 3562
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197824
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_4620.afp - 4620 / 2 : NR_C1212_MGM_PROV_AFP_AUTOSOBRE_TOTAL_3562.afp - 3562,8182,2,COURIER S.MARTIN DE PORRES S.A,239669
95863,373105,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,12/12/2019,120404407000001,SERV. AUTOENSOBRADO,"8,182.00",UND,C000000048,0.04875,398.8725,005-0748313,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 12.12.2019­_11727 - NR - MGM
 Comentarios - 1 : NR_C1212_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_4620.afp - 4620
  2 : NR_C1212_MGM_PROV_AFP_AUTOSOBRE_TOTAL_3562.afp - 3562
 PAQ - 2
 Courier - COURIER S.MARTIN DE PORRES S.A
 IdAutomata - 197824
 FechaCorte - 12/12/2019",5,1 : NR_C1212_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_4620.afp - 4620 / 2 : NR_C1212_MGM_PROV_AFP_AUTOSOBRE_TOTAL_3562.afp - 3562,8182,2,COURIER S.MARTIN DE PORRES S.A,239669
95865,373106,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,11/12/2019,60404430000043,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,"6,739.00",UND,C000000048,0,0,005-0748315,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - AUTO FIJA
 Comentarios - 1 : NR_C1211_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_4088.afp - 4088
  2 : NR_C1211_MGF_PROV_AFP_AUTOSOBRE_TOTAL_2651.afp - 2651
 PAQ - 2
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197753
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_4088.afp - 4088 / 2 : NR_C1211_MGF_PROV_AFP_AUTOSOBRE_TOTAL_2651.afp - 2651,6739,2,URBANO EXPRESS PERU SA,239672
95865,373106,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,11/12/2019,120404401000005,PREFORMA CLARO A5 CUADERNILLO 2013 F CONTINUO,"6,739.00",UND,C000000048,0.02052,138.28428,005-0748315,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - AUTO FIJA
 Comentarios - 1 : NR_C1211_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_4088.afp - 4088
  2 : NR_C1211_MGF_PROV_AFP_AUTOSOBRE_TOTAL_2651.afp - 2651
 PAQ - 2
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197753
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_4088.afp - 4088 / 2 : NR_C1211_MGF_PROV_AFP_AUTOSOBRE_TOTAL_2651.afp - 2651,6739,2,URBANO EXPRESS PERU SA,239672
95865,373106,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,11/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"13,478.00",UND,C000000048,0.0175,235.865,005-0748315,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - AUTO FIJA
 Comentarios - 1 : NR_C1211_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_4088.afp - 4088
  2 : NR_C1211_MGF_PROV_AFP_AUTOSOBRE_TOTAL_2651.afp - 2651
 PAQ - 2
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197753
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_4088.afp - 4088 / 2 : NR_C1211_MGF_PROV_AFP_AUTOSOBRE_TOTAL_2651.afp - 2651,6739,2,URBANO EXPRESS PERU SA,239672
95865,373106,RECIBO AUTOSOBRE A5 FIJA - NUEVO RECIBO,11/12/2019,120404407000001,SERV. AUTOENSOBRADO,"6,739.00",UND,C000000048,0.04875,328.52625,005-0748315,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - AUTO FIJA
 Comentarios - 1 : NR_C1211_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_4088.afp - 4088
  2 : NR_C1211_MGF_PROV_AFP_AUTOSOBRE_TOTAL_2651.afp - 2651
 PAQ - 2
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197753
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGF_LIMA_AFP_AUTOSOBRE_TOTAL_4088.afp - 4088 / 2 : NR_C1211_MGF_PROV_AFP_AUTOSOBRE_TOTAL_2651.afp - 2651,6739,2,URBANO EXPRESS PERU SA,239672
95866,373107,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,11/12/2019,60404430000029,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,"10,558.00",UND,C000000048,0,0,005-0748316,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - AUTO MOVIL
 Comentarios - 1 : NR_C1211_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_5282.afp - 5282
  2 : NR_C1211_MGM_PROV_AFP_AUTOSOBRE_TOTAL_5276.afp - 5276
 PAQ - 4
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197754
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_5282.afp - 5282 / 2 : NR_C1211_MGM_PROV_AFP_AUTOSOBRE_TOTAL_5276.afp - 5276,10558,4,URBANO EXPRESS PERU SA,239669
95866,373107,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,11/12/2019,120404401000005,PREFORMA CLARO A5 CUADERNILLO 2013 F CONTINUO,"10,558.00",UND,C000000048,0.02052,216.65016,005-0748316,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - AUTO MOVIL
 Comentarios - 1 : NR_C1211_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_5282.afp - 5282
  2 : NR_C1211_MGM_PROV_AFP_AUTOSOBRE_TOTAL_5276.afp - 5276
 PAQ - 4
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197754
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_5282.afp - 5282 / 2 : NR_C1211_MGM_PROV_AFP_AUTOSOBRE_TOTAL_5276.afp - 5276,10558,4,URBANO EXPRESS PERU SA,239669
95866,373107,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,11/12/2019,120404406000003,SERV. IMPRESION VARIABLE A5,"21,116.00",UND,C000000048,0.0175,369.53,005-0748316,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - AUTO MOVIL
 Comentarios - 1 : NR_C1211_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_5282.afp - 5282
  2 : NR_C1211_MGM_PROV_AFP_AUTOSOBRE_TOTAL_5276.afp - 5276
 PAQ - 4
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197754
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_5282.afp - 5282 / 2 : NR_C1211_MGM_PROV_AFP_AUTOSOBRE_TOTAL_5276.afp - 5276,10558,4,URBANO EXPRESS PERU SA,239669
95866,373107,RECIBO AUTOSOBRE A5 MOVIL - NUEVO RECIBO,11/12/2019,120404407000001,SERV. AUTOENSOBRADO,"10,558.00",UND,C000000048,0.04875,514.7025,005-0748316,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - AUTO MOVIL
 Comentarios - 1 : NR_C1211_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_5282.afp - 5282
  2 : NR_C1211_MGM_PROV_AFP_AUTOSOBRE_TOTAL_5276.afp - 5276
 PAQ - 4
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197754
 FechaCorte - 11/12/2019",5,1 : NR_C1211_MGM_LIMA_AFP_AUTOSOBRE_TOTAL_5282.afp - 5282 / 2 : NR_C1211_MGM_PROV_AFP_AUTOSOBRE_TOTAL_5276.afp - 5276,10558,4,URBANO EXPRESS PERU SA,239669
95899,373137,HR TPI GSM,11/12/2019,60404430000016,HR TPI GSM,7,UND,C000000048,0,0,005-0748340,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - TPI
 Comentarios - 1 : C1211_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1211_CORP_AFP_PROV_TOTAL_5.afp - 5
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197752
 FechaCorte - 11/12/2019",5,1 : C1211_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1211_CORP_AFP_PROV_TOTAL_5.afp - 5,7,2,URBANO EXPRESS PERU SA,239681
95899,373137,HR TPI GSM,11/12/2019,120404401000021,PREFORMA TPI 0616 CONTINUA,15,UND,C000000048,0.03744,0.5616,005-0748340,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - TPI
 Comentarios - 1 : C1211_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1211_CORP_AFP_PROV_TOTAL_5.afp - 5
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197752
 FechaCorte - 11/12/2019",5,1 : C1211_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1211_CORP_AFP_PROV_TOTAL_5.afp - 5,7,2,URBANO EXPRESS PERU SA,239681
95899,373137,HR TPI GSM,11/12/2019,120404403000003,SOBRE CLARO 11 x 22.5 CM,7,UND,C000000048,0.06975,0.48825,005-0748340,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - TPI
 Comentarios - 1 : C1211_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1211_CORP_AFP_PROV_TOTAL_5.afp - 5
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197752
 FechaCorte - 11/12/2019",5,1 : C1211_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1211_CORP_AFP_PROV_TOTAL_5.afp - 5,7,2,URBANO EXPRESS PERU SA,239681
95899,373137,HR TPI GSM,11/12/2019,120404406000002,SERV. IMPRESION VARIABLE A4,30,UND,C000000048,0.0425,1.275,005-0748340,17/12/2019,"Descripción - Indicaciones Spools AFPs Ciclo 11.12.2019_18225 - TPI
 Comentarios - 1 : C1211_CORP_AFP_LIMA_TOTAL_2.afp - 2
  2 : C1211_CORP_AFP_PROV_TOTAL_5.afp - 5
 PAQ - 02
 Courier - URBANO EXPRESS PERU SA
 IdAutomata - 197752
 FechaCorte - 11/12/2019",5,1 : C1211_CORP_AFP_LIMA_TOTAL_2.afp - 2 / 2 : C1211_CORP_AFP_PROV_TOTAL_5.afp - 5,7,2,URBANO EXPRESS PERU SA,239681
